X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1753823,5926781,4250,,508310,1,,0,1,,North,2002/2003,GLENFIELD ROAD,DOMAIN ROAD,,Non-Injury Crash,No,2003,,North,,0,,Flat,,,,,,Overcast,202502,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1745241,5919188,4251,,513302,0,0,0,1,0,Null,2005/2006,LINCOLN ROAD,POMARIA ROAD,,Non-Injury Crash,No,2005,0,North,0,0,0,Hill Road,0,,0,,0,Bright sun,232205,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1884973,5773692,4252,,540410,0,0,0,1,0,North,2009/2010,TUTANEKAI ST,SH 30A,,Non-Injury Crash,No,2009,0,North,0,0,0,Flat,0,,0,,0,Bright sun,1236100,0,0,0,2,0,0,0,0,1,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,24,Rotorua District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1710902,5644151,4253,,553101,0,,0,1,,South,2000/2001,SH 3,CELIA ST,,Minor Crash,Yes,2000,,South,,0,,Flat,,,,,,Overcast,1611100,2,0,0,2,,,0,,,2,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,34,Stratford District,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1757500,5920907,4254,,514101,0,,0,2,,West,2003/2004,CUSTOMS ST WEST,QUEEN ST,,Non-Injury Crash,No,2003,,East,,0,,Flat,,,,,,Bright sun,432900,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1804120,5814138,4255,,530700,0,,0,2,,Null,2013/2014,MASTERS AVENUE,MANSEL AVENUE,,Non-Injury Crash,No,2014,,South,,0,,Hill Road,,,,,,Bright sun,888800,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,16,Hamilton City,Stop,,,,,0,0,Urban,0,,,Fine,Null
1752571,5933621,4256,,508701,0,,0,1,,Null,2012/2013,DON MCKINNON DRIVE,MERCARI WAY,,Non-Injury Crash,No,2013,,East,,0,,Flat,,,,,,Dark,178900,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Fine,Null
1755631,5929053,4257,,508510,0,,0,1,,Null,2016/2017,TRISTRAM AVENUE,TRISTRAM ON SBD,,Non-Injury Crash,No,2017,,South,,0,,Flat,,,,,,Bright sun,195200,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1801185,5812773,4258,,530400,0,,0,2,,Null,2003/2004,SH3 ON RAMP,ODETTE ST,,Minor Crash,Yes,2004,,West,,0,,Flat,,,,,,Overcast,924000,1,0,0,4,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,60,,Off,0,1,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1754070,5925570,4259,,510500,0,0,0,2,0,East,2001/2002,PUPUKE ROAD,BANK ST,,Non-Injury Crash,No,2002,0,East,0,0,0,Hill Road,0,,0,,0,Dark,355400,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1455339,5065897,4260,,600410,0,,0,1,,Null,2004/2005,SH 1S,OTAIO RIV BR,,Non-Injury Crash,Yes,2004,,South,,0,,Flat,,Christmas New Year,,,,Dark,2815401,0,0,0,2,,,0,,,,,,Canterbury Region,Bridge,2-way,Sealed,,0,0,,100,,None,0,0,,66,Waimate District,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1768833,5905282,4261,,523722,0,0,0,1,0,Null,2017/2018,DISSMEYER DRIVE,BOUNDARY ROAD,,Non-Injury Crash,No,2018,0,North,0,0,0,Flat,0,,0,,0,Overcast,716010,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Give way,0,0,0,1,0,0,Urban,0,0,0,Light rain,Null
1744942,5915392,4262,,512903,0,0,0,2,0,South,2012/2013,BRUCE MCLAREN ROAD,HULME PLACE,,Minor Crash,No,2012,0,North,0,0,0,Flat,0,,0,,0,Bright sun,278001,2,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1755048,5927885,4263,,508310,0,,0,1,,Null,2011/2012,ARCHERS ROAD,CHIVALRY ROAD,,Minor Crash,No,2011,,East,,0,,Flat,,,,,,Bright sun,201000,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1266716,4906424,4264,75,610031,0,0,0,1,0,South,2004/2005,MANDEVILLE-KINGSTON CROSS,DUNN & CODY ROAD,,Minor Crash,No,2005,0,South,0,0,0,Flat,0,,0,,0,Dark,3049300,1,0,0,2,0,0,0,0,0,,0,1,Southland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,73,Southland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1755905,5931599,4265,,508520,0,,0,2,,Null,2014/2015,EAST COAST ROAD,KOWHAI ROAD,,Non-Injury Crash,No,2015,,South,,0,,Flat,,,,,,Bright sun,189901,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1760520,5916211,4266,,516003,0,,0,2,,Null,2009/2010,GREEN LANE EAST,ASCOT AVENUE E,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Overcast,494902,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Light rain,Null
1242484.566,4848732.092,4267,,611300,0,,0,2,,Null,2019/2020,CLYDE STREET,ETTRICK STREET,,Non-Injury Crash,Yes,2019,,West,,0,,Flat,,,,,,Bright sun,3105400,0,0,0,4,,,0,,,,,,Southland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,75,Invercargill City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1849977,5806115,4268,85,535231,0,0,0,1,0,North,2009/2010,TE POI ROAD,LIVINGSTONE ROAD,,Non-Injury Crash,No,2010,0,North,0,0,1,Flat,0,,0,,0,Dark,1113700,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,15,Matamata-Piako District,Unknown,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Null
1757014,5925861,4269,,509702,0,,0,2,,Null,2011/2012,AKORANGA OFF NBD,ESMONDE ROAD,,Non-Injury Crash,Yes,2012,,North,,0,,Hill Road,,,,,,Dark,364602,0,0,0,1,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1578041,5224440,4270,,585803,0,,0,0,,South,2016/2017,SH 1S,WATTIES ROAD,,Non-Injury Crash,Yes,2017,,North,,0,,Flat,,,,,,Dark,2440802,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,58,Hurunui District,Unknown,,,,,0,0,Open,1,,,Fine,Null
1565114,5185704,4271,,588500,1,,0,1,,Null,2007/2008,HAREWOOD ROAD,WOOLDRIDGE ROAD,,Serious Crash,No,2007,,West,,0,,Flat,,,,,,Bright sun,2527201,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,1,,70,,Null,0,0,,60,Christchurch City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1769463,5880404,4272,,525922,0,,0,2,,East,2013/2014,SUBWAY ROAD,MANUKAU ROAD,,Non-Injury Crash,No,2014,,West,,0,,Flat,,,,,,Bright sun,823800,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1878444,5823011,4273,,538201,0,,0,1,,Null,2009/2010,ELEVENTH AVENUE,ST JOHN ST,,Non-Injury Crash,No,2009,,West,,0,,Flat,,,,,,Overcast,1166500,0,0,0,6,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,23,Tauranga City,Stop,,,,,0,0,Urban,0,,,Light rain,Null
1755923,5918713,4274,,515500,0,,0,2,,Null,2011/2012,BRISBANE ST,HOME ST,,Non-Injury Crash,No,2012,,West,,0,,Flat,,,,,,Twilight,418700,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Light rain,Null
1934752,5608793,4275,,545722,0,0,0,1,0,South,2008/2009,SH 2,RICHMOND ROAD,,Minor Crash,Yes,2009,0,South,0,0,1,Flat,0,,0,,0,Twilight,1406300,1,0,0,2,0,0,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,30,Hastings District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1756310,5924366,4276,,509702,0,,0,2,,North,2009/2010,SH 1N,SEART OFF SBD,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Bright sun,366700,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Null,Null
1776696,5446021,4277,,567902,0,0,0,1,0,North,2016/2017,MANGAROA HILL ROAD,GORRIE ROAD,,Non-Injury Crash,No,2016,0,North,0,0,1,Flat,0,,0,,0,Dark,1915400,0,0,0,2,0,0,0,1,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,80,0,None,0,0,,45,Upper Hutt City,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1497949,5142760,4278,,597730,0,0,0,1,0,South,2010/2011,SH 77,RACECOURSE ROAD,,Serious Crash,Yes,2010,0,North,0,0,0,Flat,0,,0,,0,Overcast,2747602,0,0,0,2,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,63,Ashburton District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1438882,5004349,4279,,601030,0,0,0,1,0,Null,2007/2008,CHELMER ST,OLD MILL ROAD,,Non-Injury Crash,No,2007,0,East,0,0,1,Flat,0,,0,,0,Dark,2839900,0,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,80,0,On,0,0,,68,Waitaki District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1774776,5577036,4280,,557000,0,0,0,1,0,Null,1999/2000,RIDGWAY ST,GUYTON ST,,Non-Injury Crash,No,2000,0,West,0,0,0,Flat,0,Queens Birthday,0,,0,Dark,1727200,0,0,0,2,0,0,0,0,0,,0,1,Manawatu-Wanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,37,Whanganui District,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1748898,5429139,4281,,572900,0,,1,1,,Null,2010/2011,MOLESWORTH ST,PIPITEA ST,,Non-Injury Crash,No,2011,,North,,0,,Flat,,,,,,Overcast,2119200,0,0,0,3,,,0,,,,,,Wellington Region,Nil,1-way,Sealed,,0,0,,50,,Null,0,0,,47,Wellington City,Give way,,,,,0,0,Urban,0,,,Heavy rain,Null
1770720,5907103,4282,,523713,0,,0,2,,West,2016/2017,ORMISTON ROAD,TE ARA KAHIKATEA,,Non-Injury Crash,No,2016,,West,,0,,Flat,,,,,,Dark,712401,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1754888,5926806,4283,,508620,0,,0,2,,Null,2014/2015,STANAWAY ST,NORTHWICK PLACE,,Non-Injury Crash,No,2015,,North,,0,,Flat,,Queens Birthday,,,,Overcast,203400,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Heavy rain,Null
1754923,5916475,4284,,517701,0,,0,1,,North,2002/2003,SANDRINGHAM ROAD,BALMORAL ROAD,,Non-Injury Crash,No,2002,,North,,0,,Flat,,,,,,Overcast,537500,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,1,0,Urban,0,,,Fine,Null
1683193,6012221,4285,35,504400,0,,0,1,,Null,2017/2018,POUTO ROAD,NORTON ST,,Non-Injury Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,125300,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,3,Kaipara District,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1453468,5298947,4286,,585130,0,,0,1,,Null,2016/2017,SH 7,MAWHERA QUAY,,Minor Crash,Yes,2017,,West,,0,,Flat,,,,,,Bright sun,2406401,2,0,0,2,,,0,,,,,,West Coast Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,56,Grey District,Give way,,,,,0,0,Urban,1,,,Fine,Null
1800991,5815469,4287,,529700,0,,0,1,,East,2000/2001,ALMA ST,VICTORIA ST,,Minor Crash,No,2001,,East,,0,,Flat,,,,,,Bright sun,911401,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,16,Hamilton City,Nil,,,,,1,0,Urban,0,,,Fine,Null
1812377,5876327,4288,,533901,0,1,0,0,0,East,2013/2014,SH 25,CANAL EAST ROAD,,Non-Injury Crash,Yes,2014,0,East,0,0,0,Flat,0,,0,,0,Overcast,1066500,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Bridge,2-way,Sealed,0,0,0,0,70,0,Off,0,0,,12,Hauraki District,Nil,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1661028,6121819,4289,,500402,0,0,0,1,1,South,2016/2017,SH 10,NESS ROAD,,Non-Injury Crash,Yes,2016,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,17600,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,1,Far North District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Strong wind
1764553,5919796,4290,,516601,0,,0,1,,Null,2000/2001,MELANESIA ROAD,SAGE ROAD,,Non-Injury Crash,No,2001,,East,,0,,Flat,,,,,,Dark,504300,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1755181,5929550,4291,,508420,0,,0,1,,North,2005/2006,LINK DRIVE,CROFTFIELD LANE,,Non-Injury Crash,No,2005,,North,,0,,Flat,,,,,,Overcast,183800,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1842707,5667366,4292,,541501,0,,0,0,,South,2005/2006,SH 1N,SH 46,,Non-Injury Crash,Yes,2006,,South,,0,,Hill Road,,,,,,Bright sun,1288900,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,21,Taupo District,Unknown,,,,,0,0,Open,1,,,Fine,Null
1754754.135,5915871.552,4293,,517702,0,,0,2,,Null,2018/2019,SANDRINGHAM ROAD,COYLE STREET,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,540900,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1773419,5913898,4294,,523201,0,0,0,2,0,Null,2001/2002,JOHN GILL ROAD,CLIPPER PLACE,,Non-Injury Crash,No,2002,0,North,0,0,0,Flat,0,,0,,0,Dark,717701,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1577716,5181975,4295,,593800,0,0,0,1,0,North,2015/2016,WAIROA ST,MORGANWOOD ST,,Minor Crash,No,2016,0,South,0,0,0,Flat,0,,0,,0,Overcast,2572804,1,0,0,2,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1817279,5542022,4296,,561410,0,,0,1,,South,2017/2018,KAWAKAWA ROAD,MANFEILD ENT,,Non-Injury Crash,No,2017,,East,,0,,Flat,,,,,,Overcast,1789102,0,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,70,,Null,0,0,,39,Manawatu District,Unknown,,,,,1,0,Urban,1,,,Fine,Null
1766548.296,5918279.129,4297,,516900,0,0,0,0,0,West,2020/2021,WASHINGTON AVENUE,CROSSFIELD ROAD,,Non-Injury Crash,No,2020,0,East,0,0,0,Hill Road,0,,0,,1,Bright sun,467700,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Urban,1,0,0,Fine,Null
1770527,5898755,4298,,523920,0,,0,1,,North,2006/2007,GREAT SOUTH ROAD,TAKA ST,,Non-Injury Crash,No,2006,,South,,0,,Flat,,,,,,Dark,768008,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,1,0,Urban,0,,,Fine,Null
1500093,5138706,4299,,597820,0,,0,1,,Null,2003/2004,SH 1S,WALNUT AVENUE,,Non-Injury Crash,Yes,2003,,East,,0,,Flat,,,,,,Twilight,2727400,0,0,1,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,63,Ashburton District,Give way,,,,,0,0,Urban,0,,,Fine,Frost
1839703,5839648,4300,,534604,0,0,0,1,0,South,2004/2005,STANLEY ROAD SOUTH,SH 26,,Non-Injury Crash,No,2005,0,North,0,0,1,Flat,0,,0,,0,Overcast,1107400,0,0,0,2,0,0,0,1,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,15,Matamata-Piako District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1816882,5803603,4301,,527503,0,,0,2,,Null,2016/2017,VICTORIA ST WEST,HAMILTON ROAD,,Non-Injury Crash,No,2016,,North,,0,,Flat,,,,,,Overcast,962602,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,17,Waipa District,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1758178,5944941,4302,,505902,0,,0,1,,Null,2014/2015,WHANGAPARAOA ROAD,TINDALLS BAY ROAD,,Non-Injury Crash,No,2014,,South,,0,,Hill Road,,,,,,Bright sun,174702,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Fine,Null
1730838,6024917,4303,,501811,0,0,0,0,0,South,2004/2005,SH 1N,MARSDEN POINT ROAD,,Minor Crash,Yes,2005,0,North,1,0,0,Flat,0,,0,,0,Bright sun,78700,1,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,2,Whangarei District,Nil,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1564633,5205813,4304,,586121,0,0,0,1,0,North,2004/2005,LEHMANS ROAD,OXFORD ROAD,,Non-Injury Crash,No,2004,0,South,0,0,1,Flat,0,,0,,0,Dark,2450001,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,59,Waimakariri District,Unknown,0,0,0,1,0,0,Open,0,0,0,Fine,Frost
1753925,5925069,4305,,510500,0,0,0,1,0,North,2012/2013,BIRKENHEAD AVENUE,IAN MARWICK PLACE,,Minor Crash,No,2012,0,South,0,0,1,Flat,0,,0,,0,Dark,355700,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
2036925,5708956,4306,,544600,0,,0,2,,Null,2007/2008,PALMERSTON ROAD,CARNARVON ST,,Non-Injury Crash,No,2008,,East,,0,,Flat,,,,,,Dark,1373800,0,0,0,2,,,0,,,,,,Gisborne Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,28,Gisborne District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1767774,5904295,4307,,524604,0,,0,2,,Null,2007/2008,GREAT SOUTH ROAD,MANUKAU STATION ROAD,,Non-Injury Crash,No,2007,,South,,0,,Flat,,,,,,Dark,780302,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1768626,5909759,4308,40,523112,0,,0,2,,North,2003/2004,HARRIS ROAD,SMALES ROAD,,Non-Injury Crash,No,2003,,South,,0,,Flat,,,,,,Overcast,711500,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,70,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1802981,5808770,4309,,527810,0,,0,2,,Null,2004/2005,SH 3,RAYNES ROAD,,Minor Crash,Yes,2004,,North,,0,,Flat,,,,,,Dark,984600,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,On,0,0,,16,Hamilton City,Nil,,,,,0,0,Open,0,,,Light rain,Null
1810137,5538777,4310,,561422,0,0,0,0,0,North,2004/2005,FAIRFIELD ROAD,TAIPO ROAD,,Serious Crash,No,2005,0,South,1,0,0,Flat,0,,0,,0,Twilight,1788100,0,0,1,2,0,0,0,0,0,,0,0,Manawatu-Wanganui Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,39,Manawatu District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1748328,5428726,4311,,572900,0,0,0,1,1,East,2006/2007,BOWEN ST,TINAKORI ROAD,,Non-Injury Crash,No,2007,0,West,0,0,0,Hill Road,0,,0,,0,Twilight,2121900,0,0,0,4,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1561739,5176379,4312,,587842,0,0,0,0,0,South,2015/2016,SPRINGS ROAD,JOHN PATERSON DRIVE,,Non-Injury Crash,No,2016,0,North,0,0,0,Flat,0,,0,,0,Dark,2499400,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1286366,4886842,4313,,610230,0,,0,2,,Null,2012/2013,IRK ST,FAIRFIELD ST,,Non-Injury Crash,No,2013,,West,,0,,Flat,,,,,,Overcast,3061100,0,0,0,2,,,0,,,,,,Southland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,74,Gore District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1718175.198,6043676.935,4314,,503500,0,,0,2,,Null,2019/2020,MT PLEASANT ROAD,OTAIKA ROAD,,Minor Crash,No,2019,,East,,0,,Flat,,,,,,Bright sun,108600,1,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,2,Whangarei District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1448430,5035591,4315,,600410,0,,0,2,,South,2016/2017,SH 1S,BARNETTS ROAD,,Fatal Crash,Yes,2017,,North,,1,,Flat,,Queens Birthday,,,,Dark,2823000,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,2,,100,,None,0,0,,66,Waimate District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1930417,5616009,4316,,547300,0,,0,0,,Null,2000/2001,GLOUCESTER ST,HINTON ROAD,,Non-Injury Crash,No,2001,,North,,0,,Flat,,,,,,Bright sun,1460600,0,0,1,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,31,Napier City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1755647,5928446,4317,,508320,0,,0,1,,Null,2006/2007,WAIRAU ROAD,ARCHERS ROAD,,Minor Crash,No,2007,,North,,0,,Flat,,,,,,Dark,198500,1,0,1,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1748153,5914121,4318,,511700,0,,0,2,,Null,2002/2003,GREAT NORTH ROAD,ARCHIBALD ROAD,,Non-Injury Crash,No,2002,,South,,0,,Flat,,,,,,Bright sun,270201,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1770991,5896757,4319,,521201,0,,0,1,,South,2015/2016,SH 1N,PAHUREHURE NO 2 BR,,Non-Injury Crash,Yes,2016,,North,,0,,Flat,,,,,,Overcast,806604,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Null,2,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Light rain,Null
