X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1764416,5909897,381,,521802,0,,0,2,,Null,2011/2012,AVENUE ROAD,CHURCH ST,,Minor Crash,No,2011,,West,,0,,Flat,,,,,,Dark,787900,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1751216.476,5915648.535,382,,514401,0,0,0,0,0,East,2019/2020,WALSALL STREET,GREAT NORTH ROAD,,Non-Injury Crash,No,2020,0,East,0,0,0,Hill Road,0,,0,,0,Bright sun,381900,0,0,0,1,0,0,0,0,0,,0,1,Auckland Region,Nil,1-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1764101,5914264,383,,520303,0,,0,1,,Null,2005/2006,MOUNT WELLINGTON HIGHWAY,TE HORETA ROAD,,Non-Injury Crash,No,2005,,South,,0,,Flat,,,,,,Bright sun,627600,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1568842,5180147,384,,591600,0,,0,1,,South,2006/2007,Z CPK RICCARTON CRICKET,RICCARTON AVENUE,,Non-Injury Crash,No,2007,,North,,0,,Flat,,,,,,Bright sun,2678800,0,0,0,0,,,0,,,,,,Canterbury Region,Nil,Off road,Unsealed,,0,0,,20,,Null,0,0,,60,Christchurch City,Nil,,,,,0,0,Urban,1,,,Fine,Null
1680077,5403972,385,,581230,0,,0,2,,Null,2009/2010,SH 1S,HIGH ST BR,,Non-Injury Crash,Yes,2009,,North,,0,,Flat,,,,,,Overcast,2295000,0,0,0,2,,,0,,,,,,Marlborough Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,53,Marlborough District,Nil,,,,,1,0,Urban,0,,,Fine,Null
1758556,5447171,386,,572200,0,,0,2,,Null,2004/2005,DISCOVERY DRIVE,SPINNAKER DRIVE,,Non-Injury Crash,No,2005,,South,,0,,Flat,,,,,,Overcast,2071205,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,44,Porirua City,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1759765,5436299,387,,569100,0,,0,0,,South,2005/2006,QUEENS DRIVE,WATERLOO ROAD,,Minor Crash,No,2006,,North,,0,,Flat,,,,,,Bright sun,1968100,1,0,0,2,,,0,,,1,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,46,Lower Hutt City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1791691,5506870,388,,564011,0,0,0,1,0,West,2016/2017,WAITARERE BEACH ROAD,SH 1N,,Non-Injury Crash,No,2017,0,East,0,0,1,Flat,0,,0,,0,Overcast,1855301,0,0,0,2,0,0,0,0,0,,0,0,Manawatu-Wanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,42,Horowhenua District,Unknown,0,0,0,0,0,0,Open,0,0,0,Mist or Fog,Null
1563711,5179032,389,,587701,0,1,0,1,0,Null,2003/2004,RACECOURSE ROAD,SOCKBURN OBR,,Non-Injury Crash,No,2003,0,North,0,0,0,Flat,0,,0,,0,Bright sun,2479700,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,1-way,Sealed,0,0,0,0,50,0,Null,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1704368,5666277,390,,552702,0,0,0,1,0,South,2011/2012,SH 3A,HURSTHOUSE ROAD,,Minor Crash,Yes,2012,0,North,0,0,1,Flat,0,,0,,0,Bright sun,1609100,1,0,0,2,0,0,0,0,0,,0,0,Taranaki Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,33,New Plymouth District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1565507,5178624,391,,590300,0,,0,2,,Null,2001/2002,SH 73 CURLETTS,LUNNS ROAD,,Non-Injury Crash,Yes,2001,,South,,0,,Flat,,,,,,Overcast,2480502,0,0,0,4,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,70,,Null,0,0,,60,Christchurch City,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1753301,5913130,392,,518901,0,0,0,1,0,North,2015/2016,HAYCOCK AVENUE,BATTERSBY AVENUE,,Non-Injury Crash,No,2015,0,East,0,0,0,Flat,0,,1,,0,Overcast,584800,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1408603,4917505,393,,604720,0,,0,0,,East,2012/2013,SH 88,PARRY ST EAST,,Serious Crash,Yes,2012,,West,,0,,Hill Road,,,,,,Bright sun,2880000,0,0,0,2,,,0,,,1,,,Otago Region,Nil,2-way,Sealed,,0,1,,70,,Null,0,0,,71,Dunedin City,Unknown,,,,,1,0,Urban,0,,,Fine,Null
1760000,5436377,394,,569100,0,0,0,2,0,West,2017/2018,KINGS CRESCENT,BLOOMFIELD TERRACE,,Non-Injury Crash,No,2018,0,East,0,0,0,Flat,0,,0,,0,Bright sun,1967800,0,0,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,46,Lower Hutt City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1891807,5741312,395,75,538842,0,0,0,1,0,North,2010/2011,SETTLERS ROAD,REPOROA ROAD,,Minor Crash,No,2011,0,North,0,0,1,Flat,0,,0,,0,Overcast,1260700,1,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,24,Rotorua District,Unknown,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Null
1405900,4914675,396,,604410,0,0,0,2,0,South,2009/2010,GLASGOW ST,HILLSIDE ROAD,,Non-Injury Crash,No,2010,0,South,0,0,0,Flat,0,,0,,0,Bright sun,2931900,0,0,0,2,0,0,0,0,1,,0,0,Otago Region,Nil,1-way,Sealed,0,0,0,0,50,0,Null,0,0,,71,Dunedin City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1775512,5577536,397,,557100,0,,0,2,,East,2017/2018,VICTORIA AVENUE,RIDGWAY ST,,Non-Injury Crash,No,2018,,East,,0,,Flat,,,,,,Overcast,1698200,0,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,37,Whanganui District,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1801536,5816003,398,,529900,0,,0,3,,North,2016/2017,HEAPHY TERRACE,GREY ST,,Non-Injury Crash,No,2017,,North,,0,,Flat,,,,,,Bright sun,862400,0,0,0,2,,,0,,,,,,Waikato Region,Rail xing,2-way,Sealed,,0,0,,50,,Null,0,0,,16,Hamilton City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1789458,5753763,399,,532000,0,0,0,1,0,North,2010/2011,SH 3,TYNAN ROAD,,Non-Injury Crash,Yes,2010,0,South,0,0,1,Hill Road,0,,0,,0,Dark,1009801,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,20,Waitomo District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1279607,4873608,400,,610010,0,0,0,1,0,South,2008/2009,SH 1S,SH 96,,Non-Injury Crash,Yes,2009,1,South,0,0,0,Flat,0,,0,,0,Dark,3087802,0,0,0,2,0,0,0,0,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,74,Gore District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1878972,5821600,401,,538102,0,,0,2,,West,2012/2013,SH 2A,MAYFAIR ST,,Non-Injury Crash,Yes,2013,,East,,0,,Flat,,,,,,Dark,1168501,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,23,Tauranga City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1804692,5868918,402,,527221,0,0,0,1,0,South,2010/2011,OKAERIA ROAD,SH 2,,Non-Injury Crash,No,2011,0,North,0,0,1,Hill Road,0,,0,,0,Dark,933800,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Unsealed,0,0,0,0,100,0,None,0,0,30,13,Waikato District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1643469,6105919,403,,500801,0,,0,1,,North,2014/2015,SH 1N,MAKENE ROAD,,Minor Crash,Yes,2015,,West,,0,,Flat,,,,,,Dark,28201,1,0,1,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,1,Far North District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1759025,5917541,404,,516001,0,,0,2,,West,2013/2014,REMUERA ROAD,DILWORTH AVENUE,,Minor Crash,No,2013,,West,,0,,Flat,,,,,,Bright sun,490704,1,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1763642,5912693,405,,520500,0,,0,1,,North,2014/2015,SH 1N,MT WGTN OBR,,Non-Injury Crash,Yes,2015,,South,,0,,Flat,,,,,,Overcast,637400,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,None,1,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1744214,5923282,406,,513511,0,0,0,1,0,North,2004/2005,SH 16,ROYAL OBR,,Minor Crash,Yes,2005,0,North,0,0,0,Hill Road,1,,0,,0,Overcast,224303,1,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1572202,5189607,407,,590604,0,0,0,1,0,North,2011/2012,MARSHLAND ROAD,TURNERS ROAD,,Minor Crash,No,2012,0,North,0,0,1,Flat,0,Queens Birthday,0,,0,Dark,2503101,1,0,0,2,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,80,0,On,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1749263,5429527,408,,572900,0,,0,2,,North,2010/2011,THORNDON QUAY,TINAKORI ROAD,,Non-Injury Crash,No,2011,,North,,0,,Flat,,,,,,Dark,2118400,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,47,Wellington City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1884319,5825236,409,,536831,0,,0,2,,West,2007/2008,GIRVEN ROAD,GLOUCESTER ROAD,,Non-Injury Crash,No,2007,,East,,0,,Flat,,,,,,Bright sun,1201605,0,0,0,4,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,23,Tauranga City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1562125,5179897,410,,587400,0,,0,1,,South,2008/2009,SH 1S,HALWYN DRIVE,,Serious Crash,Yes,2008,,South,,0,,Flat,,,,,,Bright sun,2489200,0,0,1,3,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,60,Christchurch City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1750346,5914399,411,,511303,0,,0,1,,Null,2012/2013,CRUM AVENUE,GREAT NORTH ROAD,,Non-Injury Crash,No,2013,,South,,0,,Flat,,,,,,Overcast,266200,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,1,,,Fine,Null
1717787.572,6072486.023,412,45,501814,0,0,0,1,1,South,2018/2019,RUSSELL RD  (CTL),PEACH ORCHARD ROAD,,Non-Injury Crash,No,2019,0,East,0,0,0,Flat,0,,0,,0,Overcast,60600,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,2,Whangarei District,Unknown,0,0,0,0,0,0,Open,0,0,0,Mist or Fog,Null
1930589,5616244,413,,547300,0,,0,1,,North,2006/2007,GLOUCESTER ST,ROSKILDA CRESCENT,,Minor Crash,No,2007,,East,,0,,Flat,,,,,,Bright sun,1460500,1,0,1,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,31,Napier City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1563919,5183595,414,,588800,0,0,0,1,0,West,2005/2006,AVONHEAD ROAD,HAWTHORNDEN ROAD,,Non-Injury Crash,No,2005,0,East,0,0,0,Flat,0,,0,,0,Dark,2520803,0,0,0,2,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1767111,5905525,415,,524603,0,,0,2,,Null,2000/2001,GREAT SOUTH ROAD,REAGAN ROAD,,Non-Injury Crash,No,2001,,South,,0,,Flat,,,,,,Bright sun,780205,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1748747,5970137,416,,505500,0,,0,2,,Null,2004/2005,SH 1N,WHITAKER ROAD,,Non-Injury Crash,Yes,2004,,West,,0,,Flat,,,,,,Overcast,140500,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1765064,5910314,417,,521803,0,,0,2,,North,2008/2009,SH 1N,PRINCES OBR,,Non-Injury Crash,Yes,2008,,South,,0,,Flat,,,,,,Dark,790000,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1756112,5912127,418,,518701,0,0,0,3,0,South,1999/2000,HILLSBOROUGH ROAD,RADFORD WAY,,Non-Injury Crash,No,2000,0,North,0,0,0,Flat,0,,0,,0,Overcast,572702,0,0,0,4,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1765037,5910051,419,,521801,0,0,0,0,0,Null,2004/2005,AVENUE ROAD,TODD PLACE,,Serious Crash,No,2004,0,South,0,0,0,Flat,0,,0,,0,Dark,787700,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Stop,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1877911,5822983,420,,538101,0,,0,1,,North,2009/2010,KOROMIKO ST,ERICA ST,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Overcast,1167601,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,23,Tauranga City,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1683589,6107297,421,,501614,0,0,0,1,1,North,2017/2018,STANNERS ROAD,ORCHARD ROAD,,Serious Crash,No,2018,0,South,0,0,0,Flat,0,,0,,0,Dark,44004,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,1,Far North District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1234587.433,4880331.992,422,,610040,0,,0,0,,South,2018/2019,096-0050,BOG BURN BR,,Minor Crash,Yes,2019,,East,,0,,Flat,,,,,,Bright sun,3077800,1,0,0,2,,,0,,,,,,Southland Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,73,Southland District,Unknown,,,,,0,0,Open,1,,,Fine,Null
1767352,5910462,423,,523112,0,,0,2,,Null,2009/2010,HIGHBROOK DRIVE,MAURICE PAYKEL PLACE,,Minor Crash,No,2010,,East,,0,,Flat,,,,,,Bright sun,711200,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,70,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1754493,5915028,424,,518802,0,,0,2,,Null,2017/2018,MOUNT ALBERT ROAD,COLUMBIA ROAD,,Non-Injury Crash,No,2017,,North,,0,,Flat,,,,,,Dark,577300,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1190650,4900376,425,,612720,0,0,0,0,0,North,2009/2010,CLIFDEN-BLACKMOUNT ROAD,OTAHU-EASTERN BUSH ROAD,,Serious Crash,No,2010,0,South,1,0,0,Flat,0,,0,,0,Bright sun,3182000,2,0,0,2,0,0,0,0,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,1,0,,73,Southland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1758363,5919568,426,30,515902,0,0,0,0,0,North,2007/2008,LOWER DOMAIN DRIVE,DOMAIN DRIVE,,Non-Injury Crash,No,2008,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,451400,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,1,0,,76,Auckland,Unknown,0,0,0,1,0,0,Urban,0,0,0,Heavy rain,Null
1804934,5790404,427,,531004,0,0,0,1,0,East,2004/2005,PARK ROAD,HAZELMERE CRESCENT,,Non-Injury Crash,No,2005,0,East,0,0,0,Flat,0,,0,,0,Overcast,974200,0,0,0,2,0,0,0,0,0,,0,1,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,17,Waipa District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1694857,5673728,428,,551022,0,,0,2,,Null,2006/2007,SH 3,JUNCTION ST,,Non-Injury Crash,Yes,2007,,South,,0,,Hill Road,,,,,,Bright sun,1557904,0,0,0,3,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,33,New Plymouth District,Stop,,,,,0,0,Open,0,,,Fine,Null
1573695,5177398,429,,594100,0,,0,1,,Null,1999/2000,SH 74A GARLANDS,MAUNSELL ST,,Non-Injury Crash,Yes,2000,,North,,0,,Flat,,,,,,Bright sun,2586800,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,60,Christchurch City,Give way,,,,,0,0,Urban,1,,,Fine,Null
1549886,5199823,430,,586605,0,,0,0,,North,2003/2004,EARLYS ROAD,NORTH EYRE ROAD,,Serious Crash,No,2003,,South,,0,,Flat,,,,,,Dark,2457002,0,0,0,2,,,0,,,1,,,Canterbury Region,Nil,2-way,Sealed,,0,1,,100,,None,0,0,,59,Waimakariri District,Unknown,,,,,0,0,Open,1,,,Fine,Null
1817054,5803341,431,,527503,0,,0,2,,Null,2008/2009,SH 1N,LAKE ST,,Non-Injury Crash,Yes,2009,,West,,0,,Flat,,,,,,Dark,962602,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,17,Waipa District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1748836,5425588,432,,576301,0,,0,3,,South,2013/2014,RIDDIFORD ST,ADELAIDE ROAD,,Non-Injury Crash,No,2014,,North,,0,,Flat,,,,,,Dark,2163500,0,0,0,4,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,47,Wellington City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1842878.896,5747332.348,433,,535262,0,0,0,1,0,North,2019/2020,WHAKAMARU ROAD,DONALD COOK ROAD,,Minor Crash,Yes,2020,0,North,1,0,1,Flat,0,,0,,0,Bright sun,1151800,1,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,19,South Waikato District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1745121,5924407,434,,513431,0,,0,2,,Null,2003/2004,HOBSONVILLE ROAD,LUCKENS ROAD,,Minor Crash,No,2004,,West,,0,,Flat,,,,,,Overcast,223802,2,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Light rain,Null
1720072,6044496,435,,503600,0,0,0,1,1,North,2003/2004,MORNINGSIDE ROAD,RAILWAY TERRACE,,Fatal Crash,No,2003,0,North,0,1,0,Hill Road,0,,0,,0,Dark,105400,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,2,Whangarei District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1769169,5470063,436,,566000,0,0,0,2,0,North,2012/2013,MAKARINI ST,SPACKMAN CRESCENT N,,Non-Injury Crash,No,2013,0,West,0,0,0,Flat,0,,0,,0,Twilight,1999727,0,0,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,43,Kapiti Coast District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1800957.272,5812299.558,437,,529200,0,,0,2,,North,2020/2021,OHAUPO ROAD,UNITY LANE,,Non-Injury Crash,Yes,2020,,North,,0,,Hill Road,,,,,,Dark,928401,0,0,0,4,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,60,,On,0,0,,16,Hamilton City,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1369892,5121851,438,,600323,0,,0,0,,South,2017/2018,SH 80,JACKS STM BR,,Non-Injury Crash,Yes,2017,,South,,0,,Flat,,,,,,Bright sun,2814001,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,100,,Null,1,0,,65,Mackenzie District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1802498,5823853,439,,527122,0,0,0,1,0,South,2004/2005,GORDONTON ROAD,GRAHAM ROAD,,Non-Injury Crash,No,2005,0,North,0,0,1,Hill Road,0,,0,,0,Bright sun,953100,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,13,Waikato District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Strong wind
1483714,5375961,440,,584500,0,,0,1,,Null,2009/2010,RUSSELL ST,FONBLANQUE ST,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Bright sun,2389800,0,0,0,2,,,0,,,,,,West Coast Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,55,Buller District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1686555,6101609,441,,500900,0,,0,2,,North,2009/2010,KERIKERI ROAD,CLARK ROAD,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Bright sun,53200,0,0,0,1,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,1,Far North District,Nil,,,,,0,0,Urban,1,,,Fine,Null
1760153,5915932,442,,516003,0,,0,2,,South,2000/2001,SH 1N,GREENLANE INT,,Minor Crash,Yes,2000,,North,,0,,Flat,,,,,,Dark,494902,1,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Light rain,Null
1762440,5913235,443,,520402,0,0,0,1,1,South,2000/2001,SH 1N,PENROSE OBR,,Non-Injury Crash,Yes,2000,0,South,0,0,0,Flat,0,,0,,0,Bright sun,642400,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1717554,6050460,444,,502101,0,,0,0,,East,2017/2018,THREE MILE BUSH ROAD,CLARK ROAD,,Minor Crash,No,2017,,East,,0,,Flat,,,,,,Bright sun,82900,2,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Null,2,0,,2,Whangarei District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1261778,5005795,445,,609302,0,0,0,1,0,West,1999/2000,SH 6A,PERKINS ROAD,,Serious Crash,Yes,2000,0,West,0,0,0,Flat,0,,0,,0,Dark,3038240,0,0,0,2,0,0,0,1,0,,0,1,Otago Region,Nil,2-way,Sealed,0,0,1,0,80,0,On,0,0,,70,Queenstown-Lakes District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1844101.283,5802904.917,446,,535242,0,,0,2,,Null,2018/2019,SH 27,SH 29,,Non-Injury Crash,Yes,2018,,North,,0,,Flat,,Christmas New Year,,,,Bright sun,1116100,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,15,Matamata-Piako District,Stop,,,,,0,0,Open,0,,,Fine,Null
1689463,5674655,447,,551502,0,,0,2,,Null,2013/2014,SH 45 SOUTH ROAD,NGAMOTU ROAD,,Non-Injury Crash,Yes,2013,,North,,0,,Flat,,,,,,Twilight,1583900,0,0,0,2,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,33,New Plymouth District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1753380,5876231,448,,526103,0,0,0,1,0,Null,2012/2013,CONSTABLE ROAD,KING ST,,Minor Crash,No,2012,0,East,0,0,0,Flat,0,,0,,0,Dark,837102,2,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1749678,5913107,449,,511401,0,0,0,2,0,Null,2009/2010,HUTCHINSON AVENUE,CRAIGBANK AVENUE,,Non-Injury Crash,No,2010,0,North,0,0,1,Flat,0,,0,,0,Dark,264400,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1456337,5102755,450,,598312,0,0,0,1,1,South,2018/2019,SEVEN SISTERS ROAD,JOHN TALBOT ROAD,,Non-Injury Crash,No,2018,0,North,1,0,0,Flat,0,,0,,0,Dark,2769602,0,0,0,2,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,64,Timaru District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
